majorSeq,schoolName,majorName
588,전북대학교,토목/환경/자원.에너지공학부
588,전북대학교,토목/환경/자원ㆍ에너지공학부(토목공학전공)
588,전북대학교,토목공학과
588,전주대학교,토목환경공학과
588,국립목포대학교,건축・토목공학과(토목공학트랙)
588,국립목포대학교,토목공학과
588,국립순천대학교,토목공학과
588,동신대학교,토목환경공학과
588,경일대학교,건설방재학과
588,국립경국대학교,토목공학과
588,국립금오공과대학교,토목공학과
588,동양대학교,철도건설안전공학과
588,경남대학교,재난안전건설학과
588,경상국립대학교,토목공학과
588,경상국립대학교,건축도시토목공학부(토목공학전공)
588,국립창원대학교,스마트그린공학부 건설시스템공학전공
588,국립창원대학교,토목환경화공융합공학부
588,인제대학교,토목도시공학부
588,제주국제대학교,건설공학부 토목공학전공
588,제주국제대학교,토목공학과
588,제주대학교,토목공학과
624,건국대학교,기계항공공학부
624,건국대학교,항공우주정보시스템공학과
624,서울대학교,기계항공공학부
624,서울대학교,항공우주공학과
624,세종대학교,우주항공시스템공학부(항공시스템공학전공)
624,세종대학교,기계항공우주공학부
624,세종대학교,우주항공시스템공학부(우주항공공학전공)
624,세종대학교,우주항공드론공학부(우주항공공학전공)
624,세종대학교,항공시스템공학과
624,세종대학교,우주항공드론공학부(항공시스템공학전공)
624,세종대학교,우주항공시스템공학부
624,세종대학교,항공우주공학전공
624,정석대학,항공시스템공학과
624,정석대학,항공시스템공학과(전문)
624,부산대학교,항공우주공학과
624,신라대학교,항공기계공학과
624,인하대학교,항공우주공학과
624,충남대학교,항공우주공학과
624,한국과학기술원,항공우주공학과
624,경북대학교,우주공학부
624,울산대학교,항공우주공학전공
624,조선대학교,항공우주공학과
624,조선대학교,스마트이동체융합시스템공학부(항공우주공학전공)
624,한국항공대학교,항공・교통・물류・우주법학부
624,한국항공대학교,항공우주및기계공학부
624,한국항공대학교,항공우주공학과
624,국립한국교통대학교,항공・기계설계전공
624,극동대학교,항공안전관리학과
624,극동대학교,항공모빌리티학과
624,중원대학교,항공기계공학과
624,청주대학교,항공기계공학과
624,한서대학교,항공기계정비학과
624,한서대학교,항공기계학과
624,한서대학교,항공기계공학과
624,전북대학교,항공우주공학과
624,국립순천대학교,기계우주항공공학부(우주항공공학전공)
624,국립순천대학교,기계우주항공공학부
624,경북대학교,융복합시스템공학부 항공위성시스템전공
624,경운대학교,항공기계공학과
624,경상국립대학교,항공우주및소프트웨어공학부
624,경상국립대학교,기계항공공학부
624,경상국립대학교,기계항공정보융합공학부(항공우주 및 소프트웨어공학전공)
624,경상국립대학교,항공우주모빌리티전공
624,경상국립대학교,항공우주시스템공학과
624,경상국립대학교,항공우주시스템공학전공
624,경상국립대학교,항공우주공학부
624,창신대학교,항공기계공학과
624,창신대학교,항공정비기계학과
626,디지털서울문화예술대학교,항공정비학과
626,신라대학교,항공학부 항공정비학전공
626,신라대학교,항공교통관리학과
626,신라대학교,항공교통물류학과
626,신라대학교,항공운항학과
626,신라대학교,항공정비학과
626,신라대학교,항공학부 항공운항학전공
626,배재대학교,항공운항과
626,한국항공대학교,항공교통물류학부
626,한국항공대학교,항공운항학과
626,한국항공대학교,국제교류학부 항공운항관리전공
626,한국항공대학교,스마트드론공학과
626,가톨릭관동대학교,항공운항전공
626,가톨릭관동대학교,항공운항학과
626,가톨릭관동대학교,항공정비학전공
626,가톨릭관동대학교,항공정비학과
626,가톨릭관동대학교,항공교통물류전공
626,가톨릭관동대학교,항공교통물류학과
626,국립한국교통대학교,항공운항학과
626,극동대학교,헬리콥터운항학전공
626,극동대학교,헬리콥터UAM조종학과
626,극동대학교,항공정비학과
626,극동대학교,항공학부
626,극동대학교,항공안전관리학전공
626,극동대학교,항공운항학과
626,중원대학교,항공정비학과
626,중원대학교,항공운항학과
626,청주대학교,항공운항학과
626,세한대학교,항공정비학과
626,세한대학교,항공교통관리학과
626,세한대학교,항공교통물류학과
626,세한대학교,항공운항학과
626,한서대학교,헬리콥터조종학과
626,한서대학교,항공교통물류학과
626,한서대학교,항공인프라시스템학과
626,한서대학교,항공정비전공
626,한서대학교,항공정비학과
626,한서대학교,항공운항학과
626,한서대학교,항공전자공학과
626,호원대학교,항공정비공학과
626,초당대학교,항공운항학과
626,초당대학교,항공정비학과
626,초당대학교,항공대학
626,초당대학교,항공교통물류학과
626,경운대학교,항공교통물류학과
626,경운대학교,항공운항학과
626,경운대학교,항공정비융합전공
626,경운대학교,항공전자공학과
626,경운대학교,항공시스템계열
626,영남대학교,항공운송학과
626,제주국제대학교,항공정비학과
629,국립한국해양대학교,항해학부
629,국립한국해양대학교,항해융합학부
629,국립목포해양대학교,항해학부
629,국립목포해양대학교,해상운송학부
629,국립목포해양대학교,항해정보시스템학부
629,국립목포해양대학교,국제해사수송과학부
631,국립부경대학교,해양공학과
631,국립부경대학교,해양학전공
631,국립한국해양대학교,기관공학부
631,국립한국해양대학교,해양공학과
631,동명대학교,해양모빌리티학과
631,동아대학교,기계·산업경영공학부 조선해양플랜트공학과
631,부산대학교,해양학과
631,안양대학교,해양바이오시스템공학과
631,인천대학교,해양학과
631,인하대학교,해양과학과
631,충남대학교,선박해양공학과
631,경북대학교,지구시스템과학부 해양학전공
631,조선대학교,스마트이동체융합시스템공학부(선박해양공학전공)
631,조선대학교,선박해양공학과
631,한양대학교 ERICA캠퍼스,해양융합공학과
631,강원대학교,환경해양건설공학과
631,국립군산대학교,기관공학과
631,국립군산대학교,해양산업ㆍ운송과학기술학부(기관공학전공)
631,국립군산대학교,해양산업ㆍ운송과학기술학부(해양수산관리전공)
631,국립군산대학교,해양산업·운송과학기술학부(마린엔지니어링전공)
631,국립군산대학교,해양산업・운송과학기술학부
631,국립목포대학교,스마트조선시스템학과
631,국립목포해양대학교,첨단해양모빌리티학과
631,국립목포해양대학교,해양메카트로닉스학부
631,국립목포해양대학교,해양컴퓨터공학과
631,국립목포해양대학교,해상운송시스템학부
631,전남대학교,해양토목공학과
631,전남대학교,해양기술학부
631,경상국립대학교,미래산업융합학과
631,경상국립대학교,해양토목공학과
631,국립창원대학교,스마트오션모빌리티공학과
634,국립부경대학교,조선해양시스템공학전공
634,국립부경대학교,해양생산시스템관리학부
634,국립한국해양대학교,기관시스템공학부
634,국립한국해양대학교,조선해양시스템공학부
634,국립목포대학교,첨단운송기계시스템학과
634,국립목포해양대학교,해양시스템공학부
634,국립목포해양대학교,기관시스템공학부
634,전남대학교,기관시스템공학과
634,경남대학교,조선해양시스템공학과
634,제주대학교,해양시스템공학과
10010,건국대학교,화장품공학과
10010,동덕여자대학교,화장품학전공
10010,서울여자대학교,바이오화장품공학전공
10010,경성대학교,화장품학과
10010,동서대학교,화장품학과
10010,대전대학교,화장품학과
10010,목원대학교,생의약화장품학부
10010,목원대학교,화장품공학과
10010,목원대학교,화장품학과
10010,광주여자대학교,화장품과학과
10010,조선대학교,신산업융합학부(뷰티화장품산업전공)
10010,안양대학교,화장품발명디자인학과
10010,안양대학교,화장품발명디자인전공
10010,을지대학교,미용화장품과학과
10010,상지대학교,패션뷰티학부 뷰티화장품전공
10010,서원대학교,바이오코스메틱전공
10010,서원대학교,바이오코스메틱학과
10010,세명대학교,화장품뷰티학부(화장품학)
10010,세명대학교,바이오코스메틱학과
10010,세명대학교,화장품학과
10010,충북대학교,화장품산업학과
10010,중부대학교,바이오화장품학전공
10010,중부대학교,화장품과학전공
10010,중부대학교,화장품과학과
10010,한서대학교,피부미용화장품과학과
10010,호서대학교,화장품과학과
10010,호서대학교,한방화장품과학전공
10010,동신대학교,바이오화장품학과
10010,대구대학교,화장품바이오학부(바이오메디컬전공)
10010,대구대학교,화장품바이오학부
10010,대구대학교,화장품바이오학부(화장품제약전공)
10010,대구한의대학교,화장품공학부
10010,대구한의대학교,화장품품질공학전공
10010,대구한의대학교,화장품·제약자율전공
10010,대구한의대학교,K-뷰티소재전공
10010,대구한의대학교,화장품소재공학전공
10010,대구한의대학교,K-뷰티학부
10010,대구한의대학교,화장품학과
10010,대구한의대학교,화장품학부
10010,대구한의대학교,화장품공학전공
10010,경남대학교,화장품학전공
10010,경남대학교,화장품과학전공
648,건국대학교,화학공학부
648,건국대학교,화학공학과
648,고려대학교,화공생명공학과
648,광운대학교,화학공학과
648,동국대학교,화공생물공학과
648,상명대학교,생명화학공학부 화공신소재전공
648,서강대학교,화공생명공학과
648,서울과학기술대학교,화공생명공학과
648,서울시립대학교,화학공학과
648,숙명여자대학교,화공생명공학부
648,숭실대학교,화학공학과
648,연세대학교,화공생명공학부
648,연세대학교,화공생명공학전공
648,이화여자대학교,화공신소재공학전공
648,이화여자대학교,화공신소재공학과
648,중앙대학교,화학공학과
648,한양대학교,화학공학과
648,홍익대학교,신소재·화공시스템공학부 화학공학전공
648,경성대학교,화학공학과
648,국립부경대학교,화학공학과
648,동서대학교,화장품・신소재학과
648,동서대학교,신소재화학공학전공
648,동아대학교,화학공학과
648,동아대학교,신소재화학공학부 화학공학과
648,동의대학교,화학공학과
648,동의대학교,화학공학전공
648,부산대학교,화공생명.환경공학부 환경공학전공
648,부산대학교,화공생명.환경공학부 화공생명공학전공
648,부산대학교,화공생명.환경공학부
648,신라대학교,화학공학과
648,신라대학교,화학공학전공
648,인하대학교,화학공학과
648,청운대학교,화학공학과
648,대전대학교,환경공학・응용화학학부
648,충남대학교,화학공학과
648,충남대학교,응용화학공학과
648,충남대학교,정밀응용화학과
648,한남대학교,화공신소재공학과
648,한남대학교,화학공학과
648,경북대학교,응용화학공학부 화학공학전공
648,경북대학교,화학공학과
648,경북대학교,"응용화학공학부(응용화학전공, 화학공학전공)"
648,계명대학교,화학공학과
648,계명대학교,화학공학전공
648,울산대학교,화학공학전공
648,울산대학교,나노에너지화학전공
648,전남대학교,응용화학공학부
648,전남대학교,화학공학부
648,가천대학교,화공생명배터리공학부
648,가천대학교,화공생명공학과
648,가천대학교,화공생명배터리공학부(화공생명공학전공)
648,가천대학교,화공생명공학부(화공생명공학전공)
648,가천대학교,화공생명공학부(배터리공학전공)
648,경기대학교,화학공학과
648,경기대학교,화학공학전공
648,경희대학교,화학공학과
648,단국대학교,화학공학과
648,대진대학교,화학공학전공
648,대진대학교,에코응용화학전공
648,명지대학교 자연캠퍼스,화학공학과
648,명지대학교 자연캠퍼스,화공신소재환경공학부
648,성균관대학교,화학공학/고분자공학부
648,성균관대학교,화학공학부
648,수원대학교,화학공학
648,수원대학교,화학공학·신소재공학부
648,아주대학교,화학공학과
648,한경국립대학교,화학공학과
648,한경국립대학교,화학공학전공
648,한양대학교 ERICA캠퍼스,화학분자공학과
648,강원대학교,화학공학과
648,강원대학교,화공・생물공학부
648,강원대학교,화학공학과
648,강원대학교,화학공학전공
648,강원대학교,화학공학전공
648,상지대학교,정밀화학신소재학과
648,한라대학교,화학공학과
648,건국대학교 글로컬캠퍼스,에너지소재학전공
648,국립한국교통대학교,화공생물공학과
648,국립한국교통대학교,나노화학소재공학과
648,국립한국교통대학교,응용화학에너지공학부
648,국립한국교통대학교,화공생물공학전공
648,충북대학교,화학공학과
648,국립공주대학교,화학공학전공
648,국립공주대학교,화학공학부
648,상명대학교,그린화학공학과
648,선문대학교,환경생명화학공학과
648,순천향대학교,나노화학공학과
648,순천향대학교,융합바이오화학공학과
648,한국기술교육대학교,에너지신소재화학공학부
648,한서대학교,화학공학과
648,한서대학교,항공신소재화학공학과
648,한서대학교,항공화공전공
648,호서대학교,화학공학과
648,국립군산대학교,화학공학과
648,원광대학교,화학융합공학과
648,원광대학교,화학공학과
648,원광대학교,화학생명공학계열
648,원광대학교,탄소융합공학과
648,전북대학교,화학공학부(에너지화학공학전공)
648,전북대학교,화학공학부(생명화학공학전공)
648,전북대학교,화학공학부
648,전북대학교,화학공학부(나노화학공학전공)
648,전주대학교,탄소융합공학과
648,국립순천대학교,기초의.화학부
648,국립순천대학교,고분자·화학공학부(화학공학전공)
648,국립순천대학교,화학공학과
648,전남대학교,석유화학소재공학과
648,전남대학교,화공생명공학과
648,경북대학교,에너지 신소재ㆍ화학공학부(에너지화학공학전공)
648,경북대학교,"에너지 신소재ㆍ화학공학부(에너지화학공학전공, 신소재공학전공)"
648,경일대학교,화학공학과
648,국립금오공과대학교,화학소재공학부
648,국립금오공과대학교,화학공학과
648,국립금오공과대학교,화학소재융합공학부
648,국립금오공과대학교,[화학소재]화학공학전공
648,대구가톨릭대학교,화학공학전공
648,대구대학교,화학공학과
648,영남대학교,융합화학공학전공
648,영남대학교,에너지화공전공
648,영남대학교,화공시스템전공
648,영남대학교,화학공학부
648,포항공과대학교,화학공학과
648,경상국립대학교,P&P화학공학전공(공학)
648,경상국립대학교,화학공학과
648,국립창원대학교,스마트그린공학부 화학공학전공
648,국립창원대학교,화공시스템공학과
648,부산대학교,나노에너지공학과
648,부산대학교,생명환경화학과
648,제주대학교,화학공학과
648,홍익대학교 세종캠퍼스,바이오화학공학과
661,신라대학교,에너지환경・화학과
661,충남대학교,생물환경화학과
661,강원대학교,생물환경화학전공
661,충북대학교,환경생명화학과
661,충북대학교,식물자원환경화학부
661,충북대학교,식물자원환경화학부 환경생명화학전공
661,원광대학교,생물환경화학과
661,전북대학교,생물환경화학과
661,경상국립대학교,환경생명화학과
21001,경희사이버대학교,IT·디자인융합학부
21001,경희사이버대학교,ICT융합콘텐츠전공
21001,광운대학교,산학협력단
21001,광운대학교,정보융합학부
21001,덕성여자대학교,IT미디어공학과
21001,덕성여자대학교,IT미디어공학전공
21001,삼육대학교,IT융합공학과
21001,상명대학교,SW융합학부 지능IOT융합전공
21001,성공회대학교,글로컬IT학과
21001,성공회대학교,IT융합자율학부
21001,숭실대학교,전자정보공학부 IT융합전공
21001,중앙대학교,창의ICT공과대학
21001,한성대학교,IT융합공학부
21001,국립부경대학교,휴먼ICT융합전공
21001,국립한국해양대학교,해사IT공학부
21001,동서대학교,ICT융합공학부
21001,부산외국어대학교,지능형IT융합학부
21001,신라대학교,IoT융합전공
21001,연세대학교,IT융합공학과
21001,국립한밭대학교,창의융합학과
21001,대전대학교,AI융합학과
21001,우송대학교,IT융합학부 컴퓨터정보·보안전공
21001,한남대학교,AI융합학과
21001,울산대학교,AI융합전공
21001,울산대학교,IT융합전공
21001,광주여자대학교,AI융합학과
21001,전남대학교,IoT인공지능융합전공
21001,조선대학교,스마트이동체 융합시스템공학부
21001,강남대학교,ICT융합공학부
21001,서울신학대학교,IT융합학부
21001,신한대학교,IT융합공학부
21001,안양대학교,AI융합학과
21001,평택대학교,ICT융합학부
21001,한세대학교,IT융합지능로봇공학과
21001,한신대학교,IT콘텐츠학과
21001,한양대학교 ERICA캠퍼스,ICT융합학부
21001,화성의과학대학교,IT콘텐츠학과
21001,강원대학교,AI융합학과
21001,한라대학교,의료IT융합학과
21001,한라대학교,ICT융합공학부
21001,건국대학교 글로컬캠퍼스,ICT융합공학부
21001,극동대학교,에너지IT공학과
21001,건양대학교,융합IT학과
21001,건양대학교,융합IT학부
21001,나사렛대학교,IT인공지능학부(인공지능빅데이터트랙/정보통신보안트랙/멀티미디어콘텐츠트랙)
21001,나사렛대학교,"IT・방송영상융합학부(정보통신보안트랙,멀티미디어콘텐츠트랙,인공지능소프트웨어트랙)"
21001,나사렛대학교,IT융합학부
21001,국립군산대학교,IT정보제어공학부(IT융합통신공학전공)
21001,전북대학교,융합기술공학부(IT융합기전공학전공)
21001,전북대학교,전자공학부(융합IT공학전공)
21001,전북대학교,IT지능정보공학과
21001,전주대학교,미래기술융합공학과
21001,국립경국대학교,AI융합학과
21001,국립금오공과대학교,메디컬IT융합공학과
21001,국립금오공과대학교,전자IT융합전공
21001,김천대학교,IT융복합공학과
21001,대구한의대학교,스마트IT융합학부
21001,대구한의대학교,IT콘텐츠전공
21001,동양대학교,항공IT학과
21001,신경주대학교,ICT융합학부
21001,포항공과대학교,IT융합공학과
21001,인제대학교,헬스케어IT학과
10,가톨릭대학교,간호학과
10,강서대학교,간호학부(간호학전공)
10,강서대학교,간호학과
10,경희대학교,간호학과
10,고려대학교,간호학과
10,삼육대학교,간호학과
10,삼육대학교,간호학과(특별과정)
10,서울대학교,간호학과
10,서울대학교,간호대학
10,성신여자대학교,간호학과
10,연세대학교,간호학과
10,이화여자대학교,글로벌건강간호학전공
10,이화여자대학교,간호학부
10,이화여자대학교,간호학전공
10,중앙대학교,간호학과
10,한국방송통신대학교,간호학과
10,한국성서대학교,간호학과
10,한양대학교,간호학과
10,한양대학교,간호학과(야간)
10,경성대학교,간호학과
10,고신대학교,간호학과
10,국립부경대학교,간호학과
10,동명대학교,간호학과
10,동서대학교,간호학과
10,동아대학교,간호학과
10,동아대학교,간호학부 간호학과
10,동의대학교,간호학과
10,부산가톨릭대학교,간호학과
10,신라대학교,간호학과
10,영산대학교,간호학과
10,인제대학교,간호학과
10,가천대학교,간호학과
10,연세대학교,간호전공
10,인천가톨릭대학교,간호학과(4년제)
10,인하대학교,간호학과
10,건양대학교,간호학과
10,대전대학교,간호학과
10,배재대학교,간호학과
10,우송대학교,간호학과
10,충남대학교,간호학과
10,한남대학교,간호학과
10,경북대학교,간호학과
10,계명대학교,간호학과
10,대구가톨릭대학교,간호학과
10,대구대학교,간호학과
10,울산대학교,간호학전공
10,울산대학교,간호학과
10,광주대학교,간호학과
10,광주여자대학교,간호학과
10,남부대학교,간호학과
10,송원대학교,간호학과
10,전남대학교,간호학과
10,조선대학교,간호학과
10,호남대학교,간호학과
10,대진대학교,간호학과
10,수원대학교,간호학과
10,신한대학교,간호학과
10,신한대학교,간호헬스케어학과
10,아주대학교,간호학과(특별과정)
10,아주대학교,간호학과
10,을지대학교,간호학과
10,을지대학교,간호학과
10,차의과학대학교,간호학과
10,평택대학교,간호학과
10,한세대학교,간호학과
10,화성의과학대학교,간호학과
10,가톨릭관동대학교,간호학과
10,강원대학교,간호학과
10,강원대학교,간호학과
10,경동대학교,간호학과
10,국립강릉원주대학교,간호학과
10,상지대학교,간호학과
10,연세대학교 미래캠퍼스,간호학과
10,한림대학교,간호학과
10,가톨릭꽃동네대학교,간호학과
10,건국대학교 글로컬캠퍼스,간호학과
10,국립한국교통대학교,간호학과
10,극동대학교,간호학과
10,세명대학교,간호학과
10,유원대학교,간호학과
10,중원대학교,간호학과
10,청주대학교,간호학과
10,충북대학교,간호학과
10,국립공주대학교,간호학과
10,나사렛대학교,간호학과
10,남서울대학교,간호학과
10,단국대학교,간호학과
10,백석대학교,간호학과
10,상명대학교,간호학과
10,선문대학교,간호학과
10,순천향대학교,간호학과
10,중부대학교,간호학과
10,청운대학교,간호학과
10,한서대학교,간호학과
10,호서대학교,간호학과
10,국립군산대학교,간호학부
10,국립군산대학교,간호학과
10,예수대학교,간호학부
10,우석대학교,간호학과
10,원광대학교,간호학과
10,전북대학교,간호학과
10,전주대학교,간호학과
10,한일장신대학교,간호학과
10,호원대학교,간호학과
10,국립목포대학교,간호학과
10,국립순천대학교,간호학과
10,동신대학교,간호학과
10,목포가톨릭대학교,간호학과
10,세한대학교,간호학과
10,초당대학교,간호학과
10,경운대학교,간호학과
10,경일대학교,간호학과
10,국립경국대학교,간호학과(4년제)
10,김천대학교,간호학과
10,대구한의대학교,간호학과
10,동국대학교 WISE캠퍼스,간호학과
10,동양대학교,간호학과
10,신경주대학교,간호학과
10,위덕대학교,간호학과
10,가야대학교,간호학과
10,경남대학교,간호학과
10,경상국립대학교,간호학과
10,국립창원대학교,간호학과
10,부산대학교,간호학과
10,인제대학교,간호학과(김해)
10,창신대학교,간호학과
10,제주대학교,간호학과
176,삼육대학교,물리치료학과
176,경성대학교,물리치료학과
176,동의대학교,물리치료학과
176,부산가톨릭대학교,물리치료학과
176,신라대학교,물리치료학과
176,영산대학교,물리치료학과
176,가천대학교,물리치료학과
176,건양대학교,물리치료학과
176,대전대학교,물리치료학과
176,우송대학교,물리치료학과
176,광주여자대학교,물리치료학과
176,남부대학교,물리치료학과
176,호남대학교,물리치료학과
176,용인대학교,물리치료학과
176,을지대학교,물리치료학과
176,강원대학교,물리치료학과
176,경동대학교,물리치료학과
176,상지대학교,물리치료학과
176,연세대학교 미래캠퍼스,물리치료학과
176,국립한국교통대학교,물리치료학과
176,유원대학교,물리치료학과
176,청주대학교,물리치료학과
176,나사렛대학교,물리치료학과
176,남서울대학교,물리치료학과
176,단국대학교,물리치료학과
176,백석대학교,물리치료학과
176,선문대학교,물리치료학과
176,중부대학교,물리치료학과
176,한서대학교,물리치료학과
176,호서대학교,물리치료학과
176,우석대학교,물리치료학과
176,전주대학교,물리치료학과
176,호원대학교,물리치료학과
176,동신대학교,물리치료학과
176,세한대학교,물리치료학과
176,경운대학교,물리치료학과
176,김천대학교,물리치료학과
176,대구가톨릭대학교,물리치료학과
176,대구대학교,물리치료학과
176,대구한의대학교,물리치료학과
176,위덕대학교,물리치료학과
176,가야대학교,물리치료학과
176,경남대학교,물리치료학과
176,인제대학교,물리치료학과
10012,고려대학교,방사선학과
10012,동서대학교,방사선학과
10012,동의대학교,방사선학과
10012,부산가톨릭대학교,방사선학과
10012,가천대학교,방사선학과
10012,건양대학교,방사선학과
10012,남부대학교,방사선학과
10012,신한대학교,방사선학과
10012,을지대학교,방사선학과
10012,강원대학교,방사선학과
10012,연세대학교 미래캠퍼스,방사선학과
10012,극동대학교,방사선학과
10012,청주대학교,방사선학과
10012,한서대학교,방사선학과
10012,전주대학교,방사선학과
10012,동신대학교,방사선학과
10012,김천대학교,방사선학과
10012,대구가톨릭대학교,방사선학과
10012,신경주대학교,방사선학과
10012,가야대학교,방사선학과
10012,인제대학교,방사선화학과
210,경희사이버대학교,보건의료관리학과
210,고려사이버대학교,보건의료학부
210,동덕여자대학교,보건관리학과
210,삼육대학교,보건관리학과
210,서울디지털대학교,보건의료행정전공
210,이화여자대학교,융합보건학과
210,이화여자대학교,보건관리학과
210,한국방송통신대학교,보건환경학과
210,한국열린사이버대학교,뷰티건강디자인학과
210,고신대학교,보건환경학부
210,동서대학교,바이오헬스융합대학
210,부산가톨릭대학교,산업보건학과
210,건양사이버대학교,보건의료복지학과
210,대전대학교,보건의료경영학과
210,목원대학교,보건의료관리학과
210,배재대학교,보건의료복지학과(인문사회계열)
210,배재대학교,실버보건학과
210,배재대학교,보건의료복지학과
210,우송대학교,보건의료경영학과
210,계명대학교,공중보건학전공
210,계명대학교,공중보건학과
210,조선대학교,공공서비스학부(헬스케어서비스전공)
210,호남대학교,보건과학대학
210,경동대학교,공공복지정보관리학과
210,을지대학교,보건산업유통학전공
210,차의과학대학교,헬스케어융합학부(자연과학)
210,협성대학교,보건관리학과
210,가톨릭관동대학교,보건환경학과
210,경동대학교,보건관리학과
210,경동대학교,보건관리학과
210,경동대학교,보건관리학과(자연과학)
210,상지대학교,보건의료경영학과
210,상지대학교,보건의료경영전공
210,상지대학교,보건계열
210,연세대학교 미래캠퍼스,보건의료정보관리학전공
210,연세대학교 미래캠퍼스,보건과학부
210,연세대학교 미래캠퍼스,AI보건정보관리학과
210,세명대학교,보건안전학과
210,남서울대학교,바이오헬스컨디셔닝학과
210,단국대학교,보건과학대학
210,유원대학교,산업안전보건학과
210,한서대학교,보건복지학과
210,우석대학교,보건의료경영학과
210,우석대학교,보건의료관리학과
210,전주대학교,보건관리학과
210,김천대학교,보건건강관리학과(보건건강관리전공)
210,대구가톨릭대학교,보건안전학과
210,대구가톨릭대학교,산업보건학전공
210,대구대학교,보건의료정보학과
210,대구한의대학교,보건관리전공
210,대구한의대학교,보건안전전공
210,대구한의대학교,보건학부
210,대구한의대학교,보건의료행정전공
210,대구한의대학교,산업안전보건전공
210,동국대학교 WISE캠퍼스,보건의료정보학과
210,위덕대학교,보건관리학과
210,경남대학교,보건의료정보학과
210,인제대학교,보건관리학과
210,인제대학교,산업안전보건학과
210,창신대학교,보건안전학과
341,경희대학교,약학과
341,경희대학교,약학과(6년제)
341,경희대학교,약학과(2+4년제)
341,덕성여자대학교,약학과(6년제)
341,덕성여자대학교,약학과(2+4학제)
341,동덕여자대학교,약학과
341,삼육대학교,약학과
341,서울대학교,약학과(2+4년제)
341,서울대학교,약학기본과정(2+4학제)
341,서울대학교,제약학과(2+4학제)
341,서울대학교,제약학과
341,서울대학교,약학계열(6년제)
341,서울대학교,약학과
341,숙명여자대학교,약학부
341,이화여자대학교,약학전공
341,이화여자대학교,미래산업약학전공
341,이화여자대학교,약학부
341,이화여자대학교,산업제약학과
341,이화여자대학교,약학과(6년제)
341,중앙대학교,약학부
341,경성대학교,약학과
341,부산대학교,제약학전공
341,부산대학교,약학전공(통합6년제)
341,부산대학교,제약학전공(통합6년제)
341,부산대학교,약학부
341,부산대학교,약학전공
341,부산대학교,제약학과
341,부산대학교,약학부(통합6년제)
341,가천대학교,약학과
341,가천대학교,약학과(2+4학제)
341,연세대학교,약학과
341,연세대학교,약학과(2+4학제)
341,연세대학교,약학계열
341,충남대학교,약학과
341,경북대학교,혁신신약학과
341,경북대학교,약학과
341,계명대학교,제약학과
341,계명대학교,약학과
341,계명대학교,약학부
341,전남대학교,약학부
341,조선대학교,약학과(2+4학제)
341,조선대학교,약학과(6년제)
341,가톨릭대학교,약학과
341,동국대학교,약학과
341,성균관대학교,약학과
341,성균관대학교,약학대학
341,아주대학교,약학과
341,차의과학대학교,약학과
341,한양대학교 ERICA캠퍼스,약학과(6년제)
341,강원대학교,약학과
341,충북대학교,약학과
341,충북대학교,제약학과(2+4학제)
341,충북대학교,제약학과
341,충북대학교,산업제약학과
341,충북대학교,약학과(2+4학제)
341,단국대학교,약학과
341,순천향대학교,의약공학과
341,우석대학교,약학과(2+4학제)
341,우석대학교,약학과
341,원광대학교,약학과
341,원광대학교,약학과(2+4학제)
341,전북대학교,약학과
341,전북대학교,약학과(2+4년제)
341,국립목포대학교,약학과(2+4학제)
341,국립목포대학교,약학과(6년제)
341,국립순천대학교,약학과(2+4학제)
341,국립순천대학교,약학과(6년제)
341,대구가톨릭대학교,제약학전공(6년제)
341,대구가톨릭대학교,약학전공
341,대구가톨릭대학교,약학부(통합6년제)
341,대구가톨릭대학교,약학부
341,대구가톨릭대학교,제약학전공
341,대구가톨릭대학교,약학전공(6년제)
341,영남대학교,약학전공
341,영남대학교,약학부
341,영남대학교,제약학전공
341,경상국립대학교,약학과(2+4년제)
341,경상국립대학교,약학과(6년제)
341,인제대학교,약학과
341,제주대학교,약학과
341,고려대학교 세종캠퍼스,약학과
10045,서울디지털대학교,예술치료전공
10045,서울사이버대학교,음악치료학과
10045,세종사이버대학교,예술치료학과
10045,한양사이버대학교,미술치료학과
10045,차의과학대학교,미술치료학과
10045,전주대학교,예술심리치료학과
10045,대구가톨릭대학교,예술치료학과
10045,대구사이버대학교,미술치료학과
10045,대구한의대학교,미술치료학전공
10045,대구한의대학교,미술치료학과(자연)
10045,대구한의대학교,미술심리치료학과
10045,대구한의대학교,미술놀이치료학과
10014,동명대학교,응급구조학과
10014,가천대학교,응급구조학과
10014,건양대학교,응급구조학과
10014,대전대학교,응급구조학과
10014,목원대학교,응급구조학과
10014,우송대학교,응급구조학과
10014,광주대학교,응급구조학과
10014,남부대학교,응급구조학과
10014,호남대학교,응급구조학과
10014,을지대학교,응급구조학과
10014,강원대학교,응급구조학과
10014,경동대학교,응급구조학과
10014,국립한국교통대학교,응급구조학과
10014,서원대학교,응급구조학과
10014,유원대학교,응급구조학과
10014,국립공주대학교,응급구조학과
10014,나사렛대학교,응급구조학과
10014,남서울대학교,응급구조학과
10014,백석대학교,응급구조학과
10014,선문대학교,응급구조학과
10014,우석대학교,응급구조학과
10014,원광대학교,응급구조학과
10014,호원대학교,응급구조학과
10014,동신대학교,응급구조학과
10014,경일대학교,응급구조학과
10014,대구대학교,응급구조학과
10014,인제대학교,응급구조학과
10014,창신대학교,응급구조학과
404,고려대학교,바이오의공학부
404,이화여자대학교,휴먼기계바이오공학부
